Company Name,Industry,perm_id
SLM Corporation PCL,"Apparel, Accessories & Footwear",4295893180
Mucinno Holding Inc,"Apparel, Accessories & Footwear",5035166549
Canadian Solar Infrastructure Fund Inc,Solar Technology & Project Developers,5057830024
Bondpartners SA,Investment Banking & Brokerage,4295890503
ICD Tan Cang Long Binh JSC,Professional & Commercial Services,5038907838
Eagle Capital Growth Fund Inc,Asset Management & Custody Activities,4296036377
Intermedical Care and Lab Hospital PCL,Health Care Delivery,5071523706
BlackRock New York Municipal Income Trust,Metals & Mining,4296396316
Bihar Sponge Iron Ltd,Metals & Mining,4295872229
Gouverneur Bancorp Inc,Commercial Banks,4295912145
Lincoln Park Bancorp,Commercial Banks,4295899633
Track Group Inc (Pre-Reincorporation),Hardware,4295902148
ABM Solid SA w upadlosci ukladowej,Software & IT Services,4298015253
Forsee Power SAS,Electric Utilities & Power Generators,5043453780
Sol Gel Technologies Ltd,Software & IT Services,4297068207
Eaton Vance Tax-Managed Global Diversified Equity Income Fund,Asset Management & Custody Activities,4297707598
GCM Capital Advisors Ltd,Asset Management & Custody Activities,5042216204
Alcoa Nederland Holding BV,"Apparel, Accessories & Footwear",5052539168
Punkpirates SA,Electrical & Electronic Equipment,4297805271
GetBucks Ltd,Software & IT Services,5045917887
Zhejiang Xinhua Chemical Co Ltd,Chemicals,5051003117
Fuji Finance Indonesia Tbk PT,Consumer Finance,5069398719
Marga Abhinaya Abadi Tbk PT,Hotels & Lodging,5056408424
Kingsemi Co Ltd,Semiconductors,5070828887
Sydney Roads Ltd,Software & IT Services,4295858512
Xinghua Port Holdings Ltd,Professional & Commercial Services,5000853874
Corindus Vascular Robotics Inc,Industrial Machinery & Goods,5059022039
Hexa Tradex Ltd,Electric Utilities & Power Generators,5037054538
Airan Ltd,Software & IT Services,5053942548
Gazprom Gazoraspredeleniye Orenburg AO,Software & IT Services,4297812434
Sierra Oncology Inc,Biotechnology & Pharmaceuticals,4297171707
SP Systems Co Ltd,Industrial Machinery & Goods,5046012448
Hutchison Whampoa Ltd,Software & IT Services,4295871551
Sixty Six Capital Inc,Asset Management & Custody Activities,4298026143
Gen Ilac ve Saglik Urunleri Sanayi ve Ticaret AS,Biotechnology & Pharmaceuticals,5034802731
Alpha Network Alliance Ventures Inc,Internet Media & Services,5035300525
Electro Dunas SAA,Electric Utilities & Power Generators,5001202493
IDGlobal Corp,Professional & Commercial Services,4297752829
PFC Device Inc,Semiconductors,5050709590
Atlantica Tender Drilling Ltd,Oil & Gas Services,5037082880
CIEL Textile Ltd,"Apparel, Accessories & Footwear",5000058442
Simplex Mills Company Ltd,"Apparel, Accessories & Footwear",4297722388
Standard Mercantile Acquisition Corp,Asset Management & Custody Activities,5037936827
Tobila Systems Inc,Software & IT Services,5051767730
Allantoviomichania Kreatoviomichania Kai Choirotrofiki Etaireia Rethymnou Anonymos Viomichaniki Kai Emporiki Etaireia,Consumer Finance,4295870606
Firefinch Ltd,Metals & Mining,4295858466
Dno North Sea PLC,Asset Management & Custody Activities,4295894387
Rhea Girisim Sermayesi Yatirim Ortakligi AS,Asset Management & Custody Activities,4296458161
Forbes Ventures PLC,Metals & Mining,4295863265
MCX Technologies Corp,Software & IT Services,5037061763
Next10 Inc,Electrical & Electronic Equipment,4295912460
View Systems Inc,Electrical & Electronic Equipment,4295902659
De Raj Group AG,Oil & Gas Services,5059044552
Wowi Inc,Software & IT Services,4297269322
African Phoenix Investments Ltd,Consumer Finance,4295889191
Tigar ad Pirot,Auto Parts,4296252590
Nerds On Site Inc,Software & IT Services,5045985081
Al Buraimi Hotel Company SAOG,Hotels & Lodging,4295990660
Media Central Corporation Inc,Media & Entertainment,4296293175
Energica Motor Company SpA,Automobiles,5047748511
Remco Tourism Villages Construction SAE,Engineering & Construction Services,4297076828
Atlas Engineered Products Ltd,Oil & Gas Exploration & Production,5061188436
European Wax Center Inc,Professional & Commercial Services,5004392973
Learning Tree International Inc,Education,4295906982
ICSGlobal Ltd,Software & IT Services,4295856554
TOT BIOPHARM International Co Ltd,Biotechnology & Pharmaceuticals,5035255038
Sunniva Inc,Biotechnology & Pharmaceuticals,5052790071
Brookfield Business Corp,Asset Management & Custody Activities,5081155263
Petroteq Energy Inc,Oil & Gas Exploration & Production,5038045909
Tre Kronor Property Investment AB,Real Estate,5057990905
Alternet Systems Inc,Software & IT Services,4295899568
MiTAC Inc,Software & IT Services,4295890991
Khgears International Ltd,Industrial Machinery & Goods,5071172484
Leagold Mining Corp,Oil & Gas Exploration & Production,4296066183
G R Infraprojects Ltd,Engineering & Construction Services,5029074085
Jerusalem Economy Ltd,Real Estate Services,4295875084
Sopharma Buildings ADSITS,Software & IT Services,4297739233
Shanghai Rural Commercial Bank Co Ltd,Commercial Banks,4296214965
DeFi Technologies Inc,Electrical & Electronic Equipment,4295921506
Micro Digital Co Ltd,Software & IT Services,5035887705
United Oil & Gas PLC,Oil & Gas Exploration & Production,5047441399
Micro-Tech Nanjing Co Ltd,Medical Equipment & Supplies,5047691227
Pum Tech Korea Co Ltd,Hardware,5001150328
RM Infrastructure Income PLC,Real Estate,5052531004
Sesan 4A Hydroelectric JSC,Engineering & Construction Services,5035253313
Phunhuan Service JSC,Agricultural Products,5035434183
Good Gaming Inc,Casinos & Gaming,4298371175
Sterling Plantations Ltd,Agricultural Products,4295858744
April SA,Professional & Commercial Services,4295867708
Sonadezi Chau Duc Shareholding Co,Engineering & Construction Services,5035172861
China Financial Leasing Group Ltd,Asset Management & Custody Activities,4295871987
PPI Inc,Software & IT Services,5038032397
Jmd Ventures Ltd,Media & Entertainment,4297706993
ArcSoft Corp Ltd,Software & IT Services,5067489663
Dar Al Aman for Islamic Finance PLC,Consumer Finance,4298421723
Goldman Sachs International,Industrial Machinery & Goods,4296547155
Spectrum Global Solutions Inc,Software & IT Services,5063156637
Protective Life Corp,Multiline and Specialty Retailers & Distributors,4295903237
Medican Enterprises Inc,Biotechnology & Pharmaceuticals,4295899166
BKM Industries Ltd,Containers & Packaging,5036847152
MC Endeavors Inc,Software & IT Services,4296800783
Taiwan Green Environment Technology Inc,Industrial Machinery & Goods,4295892083
Ayfie Group AS,Restaurants,5057826342
Sunil Hitech Engineers Ltd,Engineering & Construction Services,4295873844
Prabhav Industries Ltd,Processed Foods,5000044008
TPG Inc,Asset Management & Custody Activities,5081927024
Speedemissions Inc,Industrial Machinery & Goods,4295902258
Nishishiba Electric Co Ltd,Industrial Machinery & Goods,4295876548
Techniche Ltd,Software & IT Services,4295858197
B-52 Capital PCL,"Apparel, Accessories & Footwear",4295892799
Henderson Smaller Companies Investment Trust PLC,Asset Management & Custody Activities,4295895432
Sunlux Energy Corp,Electrical & Electronic Equipment,5044030243
Puissant Industries Inc,Processed Foods,5035150301
Viva Leisure Ltd,Leisure Facilities,5069398672
UPR Corp,Industrial Machinery & Goods,5060593702
Landix Inc,Internet Media & Services,5071544829
Cielo Waste Solutions Corp,Metals & Mining,5035157608
UniCredit Bank ad Banja Luka,Commercial Banks,5000065222
KMG Milk Food Ltd,"Meat, Poultry & Dairy",5036771037
Teqnion AB,Industrial Machinery & Goods,5035926561
Quality Hospitality Leasehold Property Fund,Real Estate,4297902126
"Aptechnaya Set' 36,6 PAO",Aerospace & Defence,4295887148
Kantsu Co Ltd,Air Freight & Logistics,5039690355
Daniels Corporate Advisory Company Inc,Chemicals,5000393397
China Conch Environment Protection Holdings Ltd,Waste Management,5080521152
CSPC Innovation Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,5037030538
Roadman Investments Corp,Asset Management & Custody Activities,4297746664
WFE Technology Corp,Electrical & Electronic Equipment,5050268362
Westrock MWV LLC,Chemicals,4295904501
Helios Energy Ltd,Coal Operations,5001181790
African Development Bank,Commercial Banks,8589934163
Nyxoah SA,Medical Equipment & Supplies,5035553801
Parts Id Inc,Auto Parts,5058533604
Rocca SA,Construction Materials,4298077257
Zimplow Holdings Ltd,Industrial Machinery & Goods,4295940994
Irkutskenergo PAO,Auto Parts,4295887075
Chuying Agro-Pastoral Group Co Ltd,Agricultural Products,5000840639
Raphas Co Ltd,Biotechnology & Pharmaceuticals,5038058626
Navitas Petroleum LP,Oil & Gas Exploration & Production,5056441580
Interpark Corp (Pre-Merger),Asset Management & Custody Activities,5000052261
Fiore Gold Ltd,Metals & Mining,5057831142
Eastroc Beverage Group Co Ltd,Non-Alcoholic Beverages,5074209534
Song Da Yaly Cement JSC,Construction Materials,4298094663
Capevin Holdings Ltd,Restaurants,4297694979
Modecom SA,Hardware,5037341246
Pine Capital Group Ltd,Investment Banking & Brokerage,4295887880
Arpico Finance Company PLC,Consumer Finance,4295889753
Elektro Ljubljana dd,Electric Utilities & Power Generators,4296207454
Solaris Resources Inc,Metals & Mining,5064674400
Shubham Polyspin Ltd,"Apparel, Accessories & Footwear",5064673142
Suvo Strategic Minerals Ltd,Construction Materials,5035149341
T-Mac Techvest PCB Co Ltd,"Apparel, Accessories & Footwear",4295891316
CanadaBis Capital Inc,Asset Management & Custody Activities,5053128862
Mahickra Chemicals Ltd,Chemicals,5061193139
City Housing & Real Estate Co PLC,Real Estate,4298069096
Adrenna Property Group Ltd,Real Estate,4295888981
Positive Physicians Holdings Inc,Insurance,5067521023
Harmonicare Medical Holdings Ltd,Health Care Delivery,5045810435
Skye Petroleum Inc,Oil & Gas Services,4296488976
DT Capital Ltd,Asset Management & Custody Activities,4295871492
A & S Group (Holdings) Limited,Multiline and Specialty Retailers & Distributors,5056980389
Plenum AG (Pre-Reincorporation),Professional & Commercial Services,4295869701
Societe Francaise de Gestion et d'Investissement SA,Engineering & Construction Services,4295866809
Cosmos Insurance PCL,Insurance,4296361004
Sumatec Resources Bhd,Oil & Gas Services,4295883060
Onico SA,Oil & Gas Midstream,5001438333
PBsystemsInc,Software & IT Services,5051791046
BuySell Technologies Co Ltd,Internet Media & Services,5062439791
Flybe Group Ltd,Restaurants,4298157367
Amrapali Capital and Finance Services Ltd,Investment Banking & Brokerage,5036207665
Przedsiebiorstwo Produkcyjno Handlowe Wadex SA,Iron & Steel Producers,4298066553
Dijamant ad Zrenjanin,Agricultural Products,4296252584
Sredneural'skiy Medeplavil'nyi Zavod PAO,Auto Parts,4295887045
Old Line Bancshares Inc,Commercial Banks,4295899868
Sea Mild Biotechnology Co Ltd,Appliance Manufacturing,5067173851
CN Logistics International Holdings Ltd,Air Freight & Logistics,5073958439
Global Health Clinics Ltd,Biotechnology & Pharmaceuticals,5040232706
Sansure Biotech Inc,Biotechnology & Pharmaceuticals,5046056662
Thiru Arooran Sugars Ltd,Agricultural Products,4295873831
Repower Asia Indonesia Tbk PT,"Apparel, Accessories & Footwear",5071526522
Bromford Housing Group Ltd,Real Estate,5040692987
Veranda Resort PCL,Hotels & Lodging,5068932876
Red Cat Holdings Inc,Software & IT Services,4295914508
Jiangsu Jinji Industrial Co Ltd,Chemicals,4297911367
AGT Food and Ingredients Inc,Processed Foods,4295862668
CBRE Global Real Estate Income Fund,Real Estate,4296953916
Sprout Tiny Homes Inc,Home Builders,5045856746
Arcure SA,Industrial Machinery & Goods,5042933013
Gibui Holdings Ltd,Restaurants,4295941089
Niveus Investments Ltd,Asset Management & Custody Activities,5037842325
Minna Padi Investama Sekuritas Tbk PT,Investment Banking & Brokerage,5000785491
Beijing Baolande Software Corp,Software & IT Services,5050924542
Omkar Overseas Ltd,"Apparel, Accessories & Footwear",4296744532
InfraREIT Inc,Software & IT Services,5044172906
Niiio Finance Group AG,Asset Management & Custody Activities,5066536108
PharmaSGP Holding SE,Biotechnology & Pharmaceuticals,5074558504
AeroGrow International Inc,Appliance Manufacturing,4295911086
GAMCO Global Gold Natural Resources & Income Trust,Metals & Mining,4297073705
CVC Credit Partners European Opportunities Ltd,Consumer Finance,5039843801
Jiancheng International Group Ltd,Engineering & Construction Services,5047292943
E-Ton Solar Tech Co Ltd,Solar Technology & Project Developers,4295892082
Boguchanskaya GES AO,Software & IT Services,4297946338
Rigidtech Microelectronics Corp,Electrical & Electronic Equipment,5037589068
Maruc Co Ltd,Health Care Delivery,5067953389
Vault Intelligence Ltd,Hardware,5001440044
Parle Industries Ltd,Processed Foods,4297222774
Metalla Royalty & Streaming Ltd,Metals & Mining,5060666386
Diksat Transworld Ltd,Media & Entertainment,5051268519
Aega ASA,Solar Technology & Project Developers,5035828989
ENTREC Corp,Road Transportation,5000583938
Innovus Pharmaceuticals Inc,Biotechnology & Pharmaceuticals,4297937495
Canadian Pacific Railway Co,Rail Transportation,5000075803
Prudential Insurance Company of America,Insurance,4296546876
Pentair Inc,Software & IT Services,4295904700
South Coast British Columbia Transportation Authority,Road Transportation,4298148694
Infoscan SA,Medical Equipment & Supplies,5045850803
Murphy & Spitz Green Capital AG,Asset Management & Custody Activities,4298010978
Asknet Solutions AG,Software & IT Services,4295868702
NexTone Inc,Media & Entertainment,4296038825
Wilton Resources Inc,Asset Management & Custody Activities,5000052423
Retrasib SA,Electrical & Electronic Equipment,4296287420
Index Living Mall PCL,Engineering & Construction Services,5035310570
BeiJing Seeyon Internet Software Corp,Software & IT Services,5000052638
Willings Co Ltd,Solar Technology & Project Developers,5070506201
BioNovelus Inc,Software & IT Services,5001226787
Yintech Investment Holdings Ltd,Investment Banking & Brokerage,5050707774
Hydrodec Group PLC,Industrial Machinery & Goods,4295894569
Eagle Point Credit Company Inc,Consumer Finance,5042943498
Copperbelt Energy Corporation PLC,Oil & Gas Exploration & Production,4296783204
Hpref Ireland Ltd,Software & IT Services,5040053048
Kiran Print Pack Ltd,Professional & Commercial Services,4296052980
Fashionette AG,E-Commerce,5077911419
FLP Winddown LP,Oil & Gas Midstream,5037269995
Peoples Sidney Financial Corp,Commercial Banks,4295907585
DCM Nouvelle Ltd,"Apparel, Accessories & Footwear",5069463961
First Service Holding Ltd,Real Estate Services,5074561516
Jpmorgan Global Growth & Income PLC,Asset Management & Custody Activities,4295893963
Derrimon Trading Company Ltd,"Apparel, Accessories & Footwear",5051390947
Sears Hometown Stores Inc,"Apparel, Accessories & Footwear",5037447506
MQ Holding AB,"Apparel, Accessories & Footwear",4298356917
Ob''yedinennaya Aviastroitel'naya Korporatsiya PAO,Auto Parts,4298461357
Solution Financial Inc,Car Rental & Leasing,4297909914
Balima Ste Immobiliere SA,Software & IT Services,4295940854
OncBioMune Pharmaceuticals Inc,Biotechnology & Pharmaceuticals,4297606011
Kazakhstanskaya Fondovaya Birzha AO,Software & IT Services,5000009145
Rasmala Uk Ltd,Biotechnology & Pharmaceuticals,4295897843
TCFC Finance Ltd,Asset Management & Custody Activities,4295872257
Thirdeye Systems Ltd,Hardware,4295940953
Rafina Innovations Inc,Electric Utilities & Power Generators,4297676224
S Hotels and Resorts PCL,Hotels & Lodging,5071539630
Tomer Energy Royalties 2012 Ltd,Oil & Gas Exploration & Production,5064586973
Palmci SA,Electrical & Electronic Equipment,4296138037
VIA Labs Inc,Hardware,5035709948
Adinath Textiles Ltd,"Apparel, Accessories & Footwear",4295873654
Advantis Corp,Biotechnology & Pharmaceuticals,4295915997
Chesapeake Lodging Trust,Real Estate,5000436340
Jeonjin Bio Co Ltd,Biotechnology & Pharmaceuticals,5000856959
Amazing Energy Oil and Gas Co,Oil & Gas Exploration & Production,4296240387
Wurth Finance International BV,Consumer Finance,4297959131
Octopus Aim VCT 2 PLC,Real Estate Services,4295893872
Videocon Industries Ltd,Hardware,4295873880
Emergent Capital Inc,Consumer Finance,5001167730
AAR Shyam India Investment Company Ltd,Chemicals,5067939673
NeonTech Co Ltd,Software & IT Services,5065356181
Everest Securities JSC,Investment Banking & Brokerage,4298061983
Skylight Health Group Inc,Health Care Delivery,5066628845
General de Seguros SAB,Insurance,4295884468
Capital Point Ltd,Consumer Finance,4297678848
Ovobel Foods Ltd,"Meat, Poultry & Dairy",5000066925
Cadence Capital Ltd,Asset Management & Custody Activities,4295858420
ForeverGreen Worldwide Corp,Processed Foods,4295899916
Craighouse School,Professional & Commercial Services,4295863552
CA Auto Bank SpA (Dublin Branch),Commercial Banks,5053941681
UBS AG,Asset Management & Custody Activities,4295890710
Beit Jala Pharmaceutical Manufacturing Co,Biotechnology & Pharmaceuticals,5043437653
SoftCamp Co Ltd,Software & IT Services,5052506702
Gradiente Infotainment Ltd,Media & Entertainment,5037628553
Levi Strauss Japan KK,"Apparel, Accessories & Footwear",4295876574
Ad Me Tech Co Ltd,Medical Equipment & Supplies,5035531862
Excel Co Ltd,Electronic Manufacturing Services & Original Design Manufacturing,4295879950
LifeAssays AB (publ),Software & IT Services,4296407803
Ekopak NV,Water Utilities & Services,5071172598
Financial Street Property Co Ltd,Real Estate,5065359888
Axxion SA,Investment Banking & Brokerage,4295863299
Quantgate Systems Inc,Hardware,5000411455
Mizuho Trust & Banking Co Ltd,Real Estate,4295880625
Hong Ha Food Investment Development JSC,Processed Foods,5063744869
BlackRock Enhanced Capital And Income Fund Inc,Asset Management & Custody Activities,4297045036
Nine Radio Pty Ltd,Engineering & Construction Services,4295858608
Virtus Convertible & Income Fund,Metals & Mining,4296426452
Mapfre Peru Compania de Seguros y Reaseguros SA,Insurance,4296053013
National Stock Yards Co,Professional & Commercial Services,4296386241
Aerospace Communications Holdings Group Co Ltd,Software & IT Services,4295863959
Luduson G Inc,Software & IT Services,5063381888
Tulsi Extrusions Ltd,Construction Materials,4295873740
Arcturus Therapeutics Ltd,Biotechnology & Pharmaceuticals,5035545458
Harvest Capital Credit Corp,Asset Management & Custody Activities,5038032576
Consolidated Finvest & Holdings Ltd,Investment Banking & Brokerage,4295874027
Ryobi Kiso Holdings Ltd,Software & IT Services,5000603262
SGA CloudService Co Ltd,Electrical & Electronic Equipment,5047104474
Vexilla Viet Nam Group JSC,Iron & Steel Producers,5035427025
Bravo Multinational Inc,Software & IT Services,5000591963
Kyobo Life Insurance Co Ltd,Insurance,4296666750
Fuego Enterprises Inc,Telecommunication Services,4295902696
Secunderabad Health Care Ltd,Household & Personal Products,4296933876
Racing Force SpA,Toys & Sporting Goods,5081370302
Vasakronan AB (publ),Software & IT Services,4296696497
Trung An Hi-Tech Farming JSC,Agricultural Products,5067936186
Delek Energy Systems Ltd,Electrical & Electronic Equipment,4295875187
Foresight VCT PLC,Real Estate Services,4295896811
Zoologischer Garten Berlin AG,Asset Management & Custody Activities,4295869539
Tern PLC,Asset Management & Custody Activities,4295894386
Miraculum SA,Household & Personal Products,4295886698
Central China Management Co Ltd,Real Estate,5078558162
BlackRock Enhanced Global Dividend Trust,Commercial Banks,4297121738
Paragon 28 Inc,Medical Equipment & Supplies,5037061390
Halloren Schokoladenfabrik AG,Processed Foods,4295870017
One World Ventures Inc,Professional & Commercial Services,4296491265
Ecloudvalley Digital Technology Co Ltd,Software & IT Services,5064643060
Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,Real Estate,5037630111
Padauk Technology Co Ltd,Semiconductors,5066631133
STAR Pharmaceutical Ltd,Biotechnology & Pharmaceuticals,4295864068
Lks Holding Group Ltd,Professional & Commercial Services,5051787661
Gujarat Lease Financing Ltd,Consumer Finance,4295872631
L&C Bio Co Ltd,Biotechnology & Pharmaceuticals,5040253394
Vyapar Industries Ltd,"Apparel, Accessories & Footwear",4295873948
NPO ELSIB PAO,Auto Parts,4295887254
ZimVie Inc,Medical Equipment & Supplies,5081482000
Ionic Brands Corp,Household & Personal Products,5037930569
Speee Inc,Advertising & Marketing,5044611275
Daibea Co Ltd,Software & IT Services,4295876594
LEEL Electricals Ltd,Electrical & Electronic Equipment,4295872378
Filo Mining Corp,Metals & Mining,5051775367
Design Studio Group Ltd,Professional & Commercial Services,4295887616
Opticept Technologies AB,Medical Equipment & Supplies,5039187316
Evrima PLC,Asset Management & Custody Activities,4297826109
Zhihu Inc,Internet Media & Services,5080026295
Entire Technology Co Ltd,Semiconductors,5049103089
Prosperity Investment Holdings Ltd,Asset Management & Custody Activities,4295871447
Powerspeed Electrical Ltd,Electrical & Electronic Equipment,4296387216
AI Cross Inc,Software & IT Services,5059100596
Clean&Carbon Energy SA,Professional & Commercial Services,4295886612
JPMorgan Mid Cap Investment Trust PLC,Asset Management & Custody Activities,4295893954
Sativa Growth International,Asset Management & Custody Activities,4297513522
Dolphin Offshore Enterprises (India) Ltd,Oil & Gas Services,4295872234
Eyemaxx Real Estate AG,Consumer Finance,5035746080
Akbar Indo Makmur Stimec Tbk PT,Industrial Machinery & Goods,4295874500
Amani Gold Ltd,Metals & Mining,4295856820
Wellesley Bancorp Inc,Commercial Banks,5035757411
Share Ltd,Investment Banking & Brokerage,4298008725
Maxvalu Chubu Co Ltd,Food Retailers & Distributors,4295876220
Hillcrest Energy Technologies Ltd,Metals & Mining,4295860751
Perisson Petroleum Corp,Oil & Gas Exploration & Production,4296372739
Greenbank Capital Inc,Asset Management & Custody Activities,5039583752
Om Holdings International Inc,"Apparel, Accessories & Footwear",4297708391
Hatton Plantations PLC,Agricultural Products,5060637692
Diebold Nixdorf AG,Hardware,4295870225
Autocorp Holding PCL,Multiline and Specialty Retailers & Distributors,5066535319
United Credit Ltd,Consumer Finance,4295874291
Vaninskiy Morskoy Torgovyi Port AO,Marine Transportation,5000006704
Hovid Bhd,Real Estate,4295884104
Firstobject Technologies Ltd,Software & IT Services,4296008276
Multiplus SA,Software & IT Services,5000639402
Danayasa Arthatama Tbk PT,Biotechnology & Pharmaceuticals,4295874771
Crown Equity Holdings Inc,Asset Management & Custody Activities,4295955611
Kingboard Copper Foil Holdings Ltd,Metals & Mining,4295887938
Fortuna Entertainment Group NV,Media & Entertainment,5001194510
Prospect Resources Ltd,Metals & Mining,5000471839
Star Phoenix Group Ltd,Real Estate,4295856584
Sanochemia Pharmazeutika AG,Biotechnology & Pharmaceuticals,4295859049
JOEL Jerusalem Oil Exploration Ltd,Oil & Gas Exploration & Production,4295875262
Medigen Vaccine Biologics Corp,Biotechnology & Pharmaceuticals,5044030765
Kuwayama Corp,Industrial Machinery & Goods,4295879883
Bernard Loiseau SA,Restaurants,4295868090
Aaswa Trading and Exports Ltd,"Apparel, Accessories & Footwear",4298418646
Arcario AB,Asset Management & Custody Activities,4298025350
Eureka Homestead Bancorp Inc,Mortgage Finance,5068328243
Nitto FC Co Ltd,Chemicals,4295877064
Defactostandard Ltd,E-Commerce,4297783902
SJ Group Co Ltd,"Apparel, Accessories & Footwear",5071493906
Select Income Reit,Real Estate,5037124719
Capital Gearing Trust PLC,Asset Management & Custody Activities,4295894451
Alpha Investment Inc,Asset Management & Custody Activities,5043951516
AG fuer die Neue Zuercher Zeitung,Industrial Machinery & Goods,5001233545
Naysaa Securities Ltd,Investment Banking & Brokerage,5043335789
Perisai Petroleum Teknologi Bhd,Oil & Gas Exploration & Production,4295884136
Khanty-Mansiyskdorstroy OAO,Engineering & Construction Services,5000003425
Mader Group Ltd,Professional & Commercial Services,5044577985
GlobalSCAPE Inc,Software & IT Services,4295901963
Wonik Tera Semicon Co Ltd,Semiconductors,4298370170
Dagi Yatirim Holding AS,"Apparel, Accessories & Footwear",4296458708
Afromedia PLC,Asset Management & Custody Activities,4298493381
PAS Group Ltd,Restaurants,5042936096
Sarana Multi Infrastruktur (Persero) PT,Telecommunication Services,5034758379
TechFinancials Inc,Software & IT Services,5044364731
Tetra Tech UK Consulting Group Ltd,Chemicals,4295898372
Lotus Ventures Inc,Asset Management & Custody Activities,5044168008
Passlogy Co Ltd,Software & IT Services,5061568185
Tri-Star Power Ltd,Electric Utilities & Power Generators,4295885811
Nippon Steel Nisshin Co Ltd,Iron & Steel Producers,5037839185
Arecor Therapeutics PLC,Biotechnology & Pharmaceuticals,5080169272
NPD Co Ltd,Hardware,5042385335
Ivano-Frankivs'k Vinnytsiam''iaso PrAT,Software & IT Services,4297833282
Tara Jewels Ltd,"Apparel, Accessories & Footwear",4298502768
Berg Holding SA,Asset Management & Custody Activities,5057747987
Otovo ASA,Electrical & Electronic Equipment,5057803288
International Cards Company PSC,Engineering & Construction Services,4296253042
Acquired Sales Corp,Industrial Machinery & Goods,4296491254
Prima Park SA w restrukturyzacji,"Apparel, Accessories & Footwear",5042940932
United Insurance Company Ltd,Insurance,4295926347
LeFram Technology Corp,Semiconductors,4295892151
Relstruct Buildcon Ltd,Real Estate,5052793241
Matterport Inc,Software & IT Services,5077893451
Antioquia Gold Inc (Pre-Reincorporation),Metals & Mining,5025221543
Vitamin Shoppe Inc,Processed Foods,4297705871
Ming Lam Holdings Ltd,Containers & Packaging,4295870869
Electrodistribution Grid West AD,"Apparel, Accessories & Footwear",5000678555
Bothra Metals and Alloys Ltd,Metals & Mining,5035943292
EQUUS Total Return Inc,Biotechnology & Pharmaceuticals,4295972238
Trident Royalties PLC,Real Estate,5064653440
Idico Urban and House Development Investment Joint-Stock Co,Real Estate Services,4297808191
Selected Energy SA,Solar Technology & Project Developers,5035932137
ALiNK Internet INC,Internet Media & Services,5071528478
Santeon Group Inc,Software & IT Services,4295908403
Vipo as,Industrial Machinery & Goods,4295888287
Kresta Holdings Ltd,Multiline and Specialty Retailers & Distributors,4295856264
Infracommerce CXAAS SA,Internet Media & Services,5080023432
Clearbridge Energy Midstream Opportunity Fund Inc,Oil & Gas Midstream,5035167921
Global Crossing Airlines Group Inc,Airlines,5074844057
Hankuk Paper Mfg Co Ltd,Pulp & Paper Products,4295881048
Oceania Capital Partners Ltd,Asset Management & Custody Activities,4295858358
Shanghai Allist Pharmaceuticals Co Ltd,Biotechnology & Pharmaceuticals,5035525221
Sino-Entertainment Technology Holdings Ltd,Software & IT Services,5068929786
Abundant Produce Ltd,Agricultural Products,5047750008
Alset Ehome International Inc,Real Estate,5069411997
Aeonic Securities CIF PLC,Investment Banking & Brokerage,5048737364
Datawatch Corp,Industrial Machinery & Goods,4295906140
JPmorgan Global Emerging Markets Income Trust PLC,Asset Management & Custody Activities,5000780088
International Resorts Company KPSC,Professional & Commercial Services,4295882758
Pharmacore Biotech Co Ltd,Biotechnology & Pharmaceuticals,5067168798
VBC Ferro Alloys Ltd,Metals & Mining,4295873407
MJ Hudson Group PLC,Asset Management & Custody Activities,5071545734
Ncs Testing Technology Co Ltd,Electrical & Electronic Equipment,5037437133
DMC Northern Petroleum Chemicals JSC,Chemicals,5035723428
Filatures Tissages Sacs Cote d'Ivoire SA,Processed Foods,4297606129
Oltchim SA,Electrical & Electronic Equipment,4296393168
Sino German United AG,Asset Management & Custody Activities,5050701258
Crazy Infotech Ltd,Software & IT Services,4295872613
Hansa Investment Company Ltd,Asset Management & Custody Activities,5070762269
MIV dd,Auto Parts,4296111514
XO Group Inc,Restaurants,4295914007
John Hancock Preferred Income Fund II,Asset Management & Custody Activities,4296420979
PNMAC Holdings Inc,Restaurants,5038063174
ROK Stars Ltd,Software & IT Services,5034847791
Delta Leasing and Finance Ltd,Consumer Finance,5039584857
SunWay Biotech Co Ltd,Biotechnology & Pharmaceuticals,5079683725
Anxo Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,5052538573
Sucrivoire SA,Agricultural Products,5037631673
Royalty North Partners Ltd,Asset Management & Custody Activities,5035158070
Maven Income and Growth VCT 5 PLC,Real Estate Services,4295894294
Thaiholdings JSC,Engineering & Construction Services,5074784206
Vijaya Bank,Commercial Banks,4295873352
Bank Alliance PrAT,Commercial Banks,5038061321
PineNex Co Ltd,Metals & Mining,4297758820
Prime Finance PLC,Commercial Banks,5037663169
Dalmia Industrial Development Ltd,"Apparel, Accessories & Footwear",5050988848
Affluence Corp,Internet Media & Services,4297164430
Montreal Port Authority,Marine Transportation,5064590252
Dr CI Labo Co Ltd,Software & IT Services,4295878990
PCI Pte Ltd,Real Estate,4295887487
Jiangsu Lihua Animal Husbandry Co Ltd,Biotechnology & Pharmaceuticals,5050703084
HANZA Operations AB,Asset Management & Custody Activities,5000842048
Neogem India Ltd,"Apparel, Accessories & Footwear",4296698784
