company_name,perm_id,ticker_code,industry,
Hengong Precision Equipment Co Ltd,5081485496,301261,Iron & Steel Producers,
Oxford Cannabinoid Technologies Holdings PLC,5080181506,OCTP,Biotechnology & Pharmaceuticals,
VKTR Teknologi Mobilitas Tbk PT,5083446976,VKTR,Industrial Machinery & Goods,
Churchill Capital Corp VII,5079684006,CVII/U,Asset Management & Custody Activities,
Velocity Acquisition Corp,5079889786,VELOU,Asset Management & Custody Activities,
Simon Property Group Acquisition Holdings Inc,5079705446,SPGS/U,Asset Management & Custody Activities,
SVF Investment Corp,5079235206,SVFAU,Asset Management & Custody Activities,
Goose & Home Co Ltd,5070820506,GOOS,Apparel, Accessories & Footwear,
ShoulderUP Technology Acquisition Corp,5081408156,SUAC/U,Asset Management & Custody Activities,
Afternext Healthtech Acquisition Corp,5081124386,AFTR/U,Asset Management & Custody Activities,
Italian Design Brands SpA,5045947526,IDB,Building Products & Furnishings,
Organovo Holdings Inc,5037282896,ONVO,Biotechnology & Pharmaceuticals,
Protara Therapeutics Inc,4296048186,TARA,Biotechnology & Pharmaceuticals,
Jiangling Motors Corp Ltd,4295863756,200550,Industrial Machinery & Goods,
Frontier Group Holdings Inc,5040826506,ULCC,Airlines,
Repare Therapeutics Inc,5056409976,RPTX,Biotechnology & Pharmaceuticals,
Chung Hung Steel Corp,4295891276,2014,Iron & Steel Producers,
Hanwa Co Ltd,4295877626,8078,Industrial Machinery & Goods,
Treace Medical Concepts Inc,5046851646,TMCI,Medical Equipment & Supplies,
China Bohai Bank Co Ltd,5000611026,9668,Commercial Banks,
Moody Technology Holdings Ltd,5042251106,2909,Apparel, Accessories & Footwear,
Cloud Live Technology Group Co Ltd,5000471496,002306,Restaurants,
Minto Apartment Real Estate Investment Trust,5064284526,MI-U,Real Estate,
Eyebright Medical Technology Beijing Co Ltd,5040194296,688050,Medical Equipment & Supplies,
OSB Group PLC,5073629086,OSB,Mortgage Finance,
Chelsea Logistics and Infrastructure Holdings Corp,5056441116,C,Marine Transportation,
Toyo Denki Seizo KK,4295878546,6505,Industrial Machinery & Goods,
Shanghai Ganglian E-Commerce Holdings Co Ltd,5034761546,300226,Internet Media & Services,
Megawide Construction Corp,5001106656,MWIDE,Engineering & Construction Services,
Konishi Co Ltd,4295879816,4956,Chemicals,
Plover Bay Technologies Ltd,5050702536,1523,Hardware,
Ye Xing Group Holdings Ltd,5071082786,1941,Real Estate Services,
BAVARIA Industries Group AG,4295870276,B8A,Industrial Machinery & Goods,
Shanghai Shine-Link International Logistics Co Ltd,4298151476,603648,Air Freight & Logistics,
Jiangsu Hongdou Industrial Co Ltd,4295864486,600400,Apparel, Accessories & Footwear,
Estore Corp,4295877536,4304,Software & IT Services,
Zhejiang China Light & Textile Industrial City Group Co Ltd,4295864696,600790,Real Estate,
Digital Media Professionals Inc,5000724146,3652,Semiconductors,
Shenyu Communication Technology Inc,5043464386,300563,Metals & Mining,
Frauenthal Holding AG,4295858996,FKA,Multiline and Specialty Retailers & Distributors,
Jubilee Metals Group PLC,4295894316,JLP,Metals & Mining,
Cochin Shipyard Ltd,4296507986,COCHIN,Industrial Machinery & Goods,
Ora Banda Mining Ltd,4295856476,OBM,Metals & Mining,
Guanglian Aviation Industry Co Ltd,5037987426,300900,Aerospace & Defence,
Rigolleau SA,4295856076,RIGO5,Containers & Packaging,
MCAN Mortgage Corp,4295861196,MKP,Investment Banking & Brokerage,
Sunshine Global Circuits Co Ltd,5000518096,300739,Hardware,
Duty Free International Ltd,4295887816,DFIL,Multiline and Specialty Retailers & Distributors,
Transcorp International Ltd,4297134176,TNI,Consumer Finance,
Piala Inc,5056395746,7044,Advertising & Marketing,
Guangdong Kingshine Electronic Technology Co Ltd,5000510286,300903,Hardware,
Canggang Railway Ltd,5071521346,2169,Rail Transportation,
Qx Resources Ltd,5001425156,QXR,Metals & Mining,
Grand Fortune High Grade Ltd,5056174146,GFHG,Professional & Commercial Services,
Mulsanne Group Holding Ltd,5068342106,1817,Apparel, Accessories & Footwear,
China National Gold Group Gold Jewellery Co Ltd,5037118926,600916,Apparel, Accessories & Footwear,
Beijing YanDong MicroElectronic Co Ltd,5000013376,688172,Semiconductors,
Acter Technology Integration Group Co Ltd,5081085176,603163,Engineering & Construction Services,
Zhejiang Sanmei Chemical Industry Co Ltd,4298154546,603379,Chemicals,
Jiangsu Tongxingbao Intelligent Transportation Technology Co Ltd,5079179126,301339,Software & IT Services,
National Silicon Industry Group Co Ltd,5050292896,688126,Semiconductors,
Likhitha Infrastructure Ltd,5073066226,LIKHITHA,Engineering & Construction Services,
Menteng Heritage Realty Tbk PT,5067496716,HRME,Hotels & Lodging,
Hangzhou Fortune Gas Cryogenic Group Co Ltd,5058642416,603173,Industrial Machinery & Goods,
Galilee Energy Ltd,4295857716,GLL,Coal Operations,
Inter Globe Finance Ltd,4296402486,IGF,Consumer Finance,
Zhejiang Whyis Technology Co Ltd,5057960276,301218,Software & IT Services,
Brand Concepts Ltd,5059958726,BCONCEPT,Apparel, Accessories & Footwear,
Amethystum Storage Technology Co Ltd,5056394816,688086,Hardware,
Fortior Technology Shenzhen Co Ltd,5081074576,688279,Semiconductors,
Simulated Environment Concepts Inc,4295912356,SMEV,Toys & Sporting Goods,
Fukui Computer Holdings Inc,4295879676,9790,Software & IT Services,
Shijihengtong Technology Co Ltd,5051008916,301428,Internet Media & Services,
Zhejiang Yaguang Technology Co Ltd,5081861716,603282,Industrial Machinery & Goods,
Innodisk Corp,5037850226,5289,Hardware,
Chemcrux Enterprises Ltd,4298175216,CHEMCRUX,Chemicals,
JAC Recruitment Co Ltd,4295876006,2124,Professional & Commercial Services,
Jardine Strategic Holdings Ltd,4295871586,JS,Food Retailers & Distributors,
Guangdong Hybribio Biotech Co Ltd,5037137036,300639,Biotechnology & Pharmaceuticals,
ToBeSoft Co Ltd,4297632006,079970,Software & IT Services,
Grand-Tek Technology Co Ltd,4298246986,3684,Hardware,
New World Department Store China Ltd,4295864526,825,Multiline and Specialty Retailers & Distributors,
Sintex Plastics Technology Ltd,5056388326,SINTEX,Building Products & Furnishings,
Jinlei Technology Co Ltd,5041752476,300443,Industrial Machinery & Goods,
Viet Nam Fumigation JSC,5000608066,VFG,Chemicals,
Seabird Exploration PLC,5000728616,SBX,Oil & Gas - Services,
Experience Co Ltd,5045251116,EXP,Leisure Facilities,
Danang Housing Investment Development JSC,5000638506,NDN,Real Estate Services,
Omni Bio Pharmaceutical Inc,4296238864,OMBP,Biotechnology & Pharmaceuticals,
Anebulo Pharmaceuticals Inc,5074850844,ANEB,Biotechnology & Pharmaceuticals,
Viveon Health Acquisition Corp,5079212734,VHAQ/U,Asset Management & Custody Activities,
Fusion Acquisition Corp II,5079695244,FSNB/U,Asset Management & Custody Activities,
Hubei Zhongyi Technology Inc,5079115544,301150,Hardware,
Leo Holdings Corp II,5078353774,LHC/U,Asset Management & Custody Activities,
Sichuan Gangtong Medical Equipment Group Co Ltd,5000548174,301515,Medical Equipment & Supplies,
Wahana Inti Makmur Tbk PT,5081498264,NASI,Agricultural Products,
Green Oleo SpA,5042218614,GRN,Chemicals,
JSP Pharmaceutical Manufacturing (Thailand) PCL,5080151594,JP,Biotechnology & Pharmaceuticals,
Kensington Capital Acquisition Corp V,5081140504,KCGI/U,Asset Management & Custody Activities,
Avanti Acquisition Corp,5076924424,AVAN/U,Asset Management & Custody Activities,
Gardiner Healthcare Acquisitions Corp,5081085504,GDNRU,Asset Management & Custody Activities,
Chudenko Corp,4295877714,1941,Engineering & Construction Services,
Sho-Bond Holdings Co Ltd,4295876084,1414,Engineering & Construction Services,
Nihon Chouzai Co Ltd,4295876094,3341,Drug Retailers,
Powerchip Semiconductor Manufacturing Corp,5035468204,6770,Semiconductors,
Global One Real Estate Investment Corp,4295880244,8958,Real Estate,
Eos Energy Enterprises Inc,5074207264,EOSE,Electrical & Electronic Equipment,
Checkpoint Therapeutics Inc,4296562024,CKPT,Biotechnology & Pharmaceuticals,
ON24 Inc,4296404914,ONTF,Software & IT Services,
New Mauritius Hotels Ltd,4295941234,NMH,Hotels & Lodging,
Wolong Electric Group Co Ltd,4295865154,600580,Industrial Machinery & Goods,
Chongqing Iron & Steel Co Ltd,4295864574,1053,Iron & Steel Producers,
Dragon Mining Ltd,4295856424,1712,Metals & Mining,
Electrameccanica Vehicles Corp,5052126324,SOLO,Automobiles,
Konya Cimento Sanayii AS,4295893554,KONYA,Construction Materials,
Kraken Robotics Inc,5045250914,PNG,Electrical & Electronic Equipment,
Lendlease Global Commercial REIT,5069468244,LREIT,Real Estate,
APAC Resources Ltd,4295871814,1104,Metals & Mining,
Advance Create Co Ltd,4295878484,8798,Professional & Commercial Services,
Aster DM Healthcare Ltd,4297817504,ASTERDM,Health Care Delivery,
Shenzhen Neptunus Bioengineering Co Ltd,4295864644,000078,Biotechnology & Pharmaceuticals,
Airport Facilities Co Ltd,4295877074,8864,Real Estate,
Rafaella Resources Ltd,5062343304,RFR,Metals & Mining,
Metals Australia Ltd,4295857574,MLS,Metals & Mining,
Century Sage Scientific Holdings Ltd,5043315914,1450,Media & Entertainment,
Taiwan Benefit Co,4295892664,3379,Engineering & Construction Services,
Rupa & Company Ltd,4296585984,ADRS-R-A,Tobacco,
Wanjia Group Holdings Ltd,5037846084,401,Health Care Distributors,
Guizhou Panjiang Refined Coal Co Ltd,4295864524,600395,Coal Operations,
Guangdong South New Media Co Ltd,5001231904,300770,Media & Entertainment,
Kayac Inc,5001427474,3904,Software & IT Services,
Hang Tai Yue Group Holdings Ltd,5047818204,8081,Software & IT Services,
Bajaj Electricals Ltd,4295873754,BJE,Appliance Manufacturing,
China Development Bank International Investment Ltd,4295870924,1062,Asset Management & Custody Activities,
Nichireki Co Ltd,4295877834,5011,Engineering & Construction Services,
Guangdong Wanlima Industry Co Ltd,5000562734,300591,Apparel, Accessories & Footwear,
Feei Cherng Enterprise Co Ltd,4295890994,3313,Semiconductors,
Trinity Freehold and Leasehold Property Fund,5001435224,TRS-R,Real Estate,
Senvest Capital Inc,4295862654,SEC,Asset Management & Custody Activities,
BeiJing Certificate Authority Co Ltd,4295982184,300579,Professional & Commercial Services,
Ahlada Engineers Ltd,5044643974,AHLADA,Building Products & Furnishings,
Henan Provincial Communications Planning & Design Institute Co Ltd,5053022894,300732,Engineering & Construction Services,
Hyloris Pharmaceuticals SA,5071511424,HYL,Biotechnology & Pharmaceuticals,
Sunshine Guojian Pharmaceutical Shanghai Co Ltd,5035901064,688336,Biotechnology & Pharmaceuticals,
HBR Realty Empreendimentos Imobiliarios SA,5071521474,HBRE3,Real Estate,
Eurocrane China Co Ltd,5037845324,603966,Industrial Machinery & Goods,
China Environmental Energy Investment Ltd,4295871014,986,Waste Management,
Fortune Minerals Ltd,4295862764,FT,Metals & Mining,
Credo Technology Group Holding Ltd,5073958834,CRDO,Hardware,
Vaarad Ventures Ltd,4297950994,VAVE,Non-Alcoholic Beverages,
Shaanxi Broadcast & TV Network Intermediary Group Co Ltd,4295865104,600831,Media & Entertainment,
Newonder Special Electric Co Ltd,5000539744,301120,Electrical & Electronic Equipment,
Csam Health Group AS,5042932874,CSAMME,Software & IT Services,
Camelot Electronic Technology Co Ltd,5079231274,301282,Hardware,
Shenzhen iN-Cube Automation Co Ltd,5080163834,301312,Industrial Machinery & Goods,
Shanghai Microport EP MedTech Co Ltd,5036767414,688351,Medical Equipment & Supplies,
Playtika Holding Corp,5066616404,PLTK,Software & IT Services,
Estrima SpA,5073663654,BIRO,Automobiles,
Spectrum Electrical Industries Ltd,5065300584,SPECTRUM,Electrical & Electronic Equipment,
CellSource Co Ltd,5071396634,4880,Biotechnology & Pharmaceuticals,
Suncha Technology Co Ltd,5062328394,001211,Household & Personal Products,
Microwave Chemical Co Ltd,5037337834,9227,Engineering & Construction Services,
Shandong Teamgene Technology Co Ltd,5081085194,603151,Agricultural Products,
Artemis Medicare Services Ltd,5035967534,ARTMSL,Health Care Delivery,
Nanchang Mineral Systems Co Ltd,5058626514,001360,Industrial Machinery & Goods,
Tang Palace (China) Holdings Ltd,5028043404,1181,Restaurants,
Hipages Group Holdings Ltd,5078353894,HPG,Internet Media & Services,
Silence Therapeutics PLC,4295895614,SLN,Biotechnology & Pharmaceuticals,
Tokai Tokyo Financial Holdings Inc,4295878814,8616,Investment Banking & Brokerage,
Caplin Point Laboratories Ltd,4296008194,CLPL,Biotechnology & Pharmaceuticals,
Taiflex Scientific Co Ltd,4295892254,8039,Industrial Machinery & Goods,
Luk Hing Entertainment Group Holdings Ltd,5050658554,8052,Containers & Packaging,
Rainbow Tours SA,4298019154,RBW,Professional & Commercial Services,
Datang Telecom Technology Co Ltd,4295863914,600198,Hardware,
Jiangsu SINOJIT Wind Energy Technology Co Ltd,5000472514,601218,Wind Technology & Project Developers,
Tiangong International Co Ltd,4295863864,826,Industrial Machinery & Goods,
MI Ming Mart Holdings Ltd,5056443044,8473,Multiline and Specialty Retailers & Distributors,
Premier Products PCL,5037845124,PPP,Industrial Machinery & Goods,
Isiklar Enerji ve Yapi Holding AS,4295926304,IEYHO,Apparel, Accessories & Footwear,
Nitto Seimo Co Ltd,4295877864,3524,Apparel, Accessories & Footwear,
Zhongshan Public Utilities Group Co Ltd,4295863764,000685,Water Utilities & Services,
Ledtech Electronics Corp,4295891894,6164,Semiconductors,
Fukuyama Transporting Co Ltd,4295877624,9075,Road Transportation,
Rockwealth Resources Corp,4298110569,RWR,Metals & Mining,
Amarc Resources Ltd,4296313579,AHR,Metals & Mining,
Servoteach Industries Ltd,4296052979,SEI,Industrial Machinery & Goods,
Institut za Crnu Metalurgiju ad Niksic,5000670829,ZEIN,Professional & Commercial Services,
Helix BioMedix Inc,4295913669,HXBM,Biotechnology & Pharmaceuticals,
Noile-Immune Biotech Inc,5057798129,4893,Biotechnology & Pharmaceuticals,
Shaanxi Energy Investment Co Ltd,5037086899,001286,Electric Utilities & Power Generators,
26 Capital Acquisition Corp,5079237649,ADERU,Asset Management & Custody Activities,
Hana Financial Sixteenth Special Purpose Acquisition Co,5071558829,343510,Asset Management & Custody Activities,
Kairous Acquisition Corp Ltd,5081184129,KACLU,Asset Management & Custody Activities,
Chongqing Wangcheng Technology Co Ltd,5000545749,830896,Industrial Machinery & Goods,
Keen Vision Acquisition Corp,5083817969,KVACU,Asset Management & Custody Activities,
WinVest Acquisition Corp,5081176669,WINVU,Asset Management & Custody Activities,
Ault Disruptive Technologies Corp,5081468339,ADRT/U,Asset Management & Custody Activities,
Sports Ventures Acquisition Corp,5077898019,AKICU,Asset Management & Custody Activities,
Gores Technology Partners Inc,5079708969,GTPAU,Asset Management & Custody Activities,
Formosa Sumco Technology Corp,4295892049,3532,Semiconductors,
KRBL Ltd,4295873549,KRB,Agricultural Products,
BlackRock TCP Capital Corp,5028045179,TCPC,Asset Management & Custody Activities,
Urbas Grupo Financiero SA,4295889519,UBS,Home Builders,
Chiho Environmental Group Ltd,5000769759,976,Metals & Mining,
Arcadyan Technology Corp,4295891779,3596,Hardware,
Arena Hospitality Group dd,4296393169,ARNTRA,Hotels & Lodging,
Mitsubishi Paper Mills Ltd,4295876919,3864,Pulp & Paper Products,
Iberpapel Gestion SA,4295889469,IBG,Pulp & Paper Products,
Xpediator PLC,5057563949,XPD,Air Freight & Logistics,
Chinook Therapeutics Inc,4298084379,KDNY,Biotechnology & Pharmaceuticals,
Li Cheng Enterprise Co Ltd,4295892479,4426,Apparel, Accessories & Footwear,
Mountain Commerce Bancorp Inc,5001222229,MCBI,Commercial Banks,
Terilogy Co Ltd,4295876819,3356,Software & IT Services,
Lucisano Media Group SpA,5043331259,LMG,Media & Entertainment,
Doric Nimrod Air Two Ltd,5035416419,DNA2,Industrial Machinery & Goods,
SBS Holdings Inc,4295879099,2384,Air Freight & Logistics,
Great Western Exploration Ltd,4295858429,GTE,Metals & Mining,
Patris Investimentos SGPS SA,4298465499,ALPTR,Asset Management & Custody Activities,
Winto Group (Holdings) Ltd,5044364889,8238,Media & Entertainment,
Mitsui High-tec Inc,4295878229,6966,Electrical & Electronic Equipment,
Inabata & Co Ltd,4295877579,8098,Chemicals,
Grand Ocean Retail Group Ltd,5035304769,5907,Multiline and Specialty Retailers & Distributors,
Falco Holdings Co Ltd,4295877479,4671,Health Care Delivery,
Shandong Meichen Ecology & Environment Co Ltd,5034845729,300237,Industrial Machinery & Goods,
Celebi Hava Servisi AS,4295893639,CLEBI,Professional & Commercial Services,
Atlas Pearls Ltd,4295857109,ATP,Meat, Poultry & Dairy,
Lider Faktoring AS,5001155539,LIDFA,Consumer Finance,
Arvind Fashions Ltd,4296197859,ARVINDFA,Apparel, Accessories & Footwear,
Whirlpool of India Ltd,4295873259,WHIRL,Appliance Manufacturing,
Comperia.pl SA,5036887009,CPL,Internet Media & Services,
Liuzhou Iron & Steel Co Ltd,4295864829,601003,Iron & Steel Producers,
Yunnan Luoping Zinc & Electricity Co Ltd,4295864929,002114,Metals & Mining,
Sriracha Construction PCL,5037268699,SRICHA,Engineering & Construction Services,
Zhejiang Jiuzhou Pharmaceutical Co Ltd,4298151119,603456,Biotechnology & Pharmaceuticals,
Symphony International Holdings Ltd,5000010279,SIHL,Health Care Delivery,
Imeik Technology Development Co Ltd,5056432599,300896,Biotechnology & Pharmaceuticals,
Ocean Vantage Holdings Bhd,5069474719,OVH,Oil & Gas - Services,
Mansion International Holdings Ltd,5056439029,8456,Apparel, Accessories & Footwear,
Hunan Changyuan Lico Co Ltd,5040929559,688779,Chemicals,
Elite Color Environmental Resources Science & Technology Co Ltd,5069400319,002998,Chemicals,
Tansun Technology Co Ltd,5000783809,300872,Software & IT Services,
Ramssol Group Bhd,5077913259,RAMSSOL,Professional & Commercial Services,
Super Hi International Holding Ltd,5083430509,9658,Restaurants,
Girisim Elektrik Taahhut Ticaret & Sanayi AS,4298248059,GESAN,Engineering & Construction Services,
Jiangxi Sunshine Dairy Co Ltd,5081057379,001318,Meat, Poultry & Dairy,
Vallibel Power Erathna PLC,4297638449,VPEL,Electric Utilities & Power Generators,
Dogan Burda Dergi Yayincilik ve Pazarlama AS,4295893759,DOBUR,Media & Entertainment,
Zhejiang Fuchunjiang Environmental Thermoelectric Co Ltd,4298346279,002479,Electric Utilities & Power Generators,
Douja Promotion Groupe Addoha SA,4295884509,ADH,Real Estate,
Navamedic ASA,4297516229,NAVA,Biotechnology & Pharmaceuticals,
Shaanxi Lighte Optoelectronics Material Co Ltd,5052530899,688150,Chemicals,
Bogazici Beton Sanayi ve Ticaret AS,5034802679,BOBET,Construction Materials,
Bangkok Commercial Property Fund,4295893359,BIG,Real Estate,
San Fang Chemical Industry Co Ltd,4295891369,1307,Apparel, Accessories & Footwear,
Cobalt Blue Holdings Ltd,5052169099,COB,Metals & Mining,
Indochine Import Export Investment Industrial JSC,5058986209,DDG,Electrical & Electronic Equipment,
Howtelevision Inc,5068341009,7064,Software & IT Services,
Laramide Resources Ltd,4295861059,LAM,Metals & Mining,
NIFTY Lifestyle Co Ltd,5074430469,4262,Professional & Commercial Services,
Rocketfuel Blockchain Inc,4295955809,RKFL,Software & IT Services,
F-Code Inc,5064650639,9211,Software & IT Services,
Beijing Chunlizhengda Medical Instruments Co Ltd,5040059349,1858,Medical Equipment & Supplies,
MNC Vision Networks Tbk PT,5035310509,IPTV,Telecommunication Services,
Indonesian Tobacco Tbk PT,5069460059,ITIC,Tobacco,
Core Economy Investment Group Ltd,4295871359,339,Asset Management & Custody Activities,
Sterling Powergensys Ltd,4295976859,STRP,Electrical & Electronic Equipment,
Sino Hotels (Holdings) Ltd,4295871079,1221,Hotels & Lodging,
Guangdong Vanward New Electric Co Ltd,5000519319,002543,Appliance Manufacturing,
Beijing Enterprises Environment Group Ltd,4295871279,154,Waste Management,
Kai Yuan Holdings Ltd,4295871839,1215,Electric Utilities & Power Generators,
Aquis Exchange PLC,5040058639,AQX,Security & Commodity Exchanges,
Dwi Guna Laksana Tbk PT,5047444069,DWGL,Coal Operations,
Kong Sun Holdings Ltd,4295871239,295,Solar Technology & Project Developers,
Luzhou Xinglu Water Group Co Ltd,5037052799,2281,Water Utilities & Services,
Wilson Learning Worldwide Inc,4295879489,9610,Professional & Commercial Services,
Seg International Bhd,4295883919,SYS,Education,
Antisense Therapeutics Ltd,4295857269,ANP,Biotechnology & Pharmaceuticals,
Paramount Gold Nevada Corp,5044200109,PZG,Metals & Mining,
Condor Petroleum Inc,5000701389,CPI,Oil & Gas - Exploration & Production,
Up-shine Lighting Co Ltd,5079219525,301362,Electrical & Electronic Equipment,
Abercrombie & Fitch Management Co,4298355395,ANF,Apparel, Accessories & Footwear,
Samhi Hotels Ltd,5034849375,SAMHI,Real Estate,
Eliem Therapeutics Inc,5068306085,ELYM,Biotechnology & Pharmaceuticals,
Kingswood Acquisition Corp,5077910435,KWAC/U,Asset Management & Custody Activities,
Coates International Ltd,5070826645,COTE,Industrial Machinery & Goods,
Live Oak Crestview Climate Acquisition Corp,5080025175,LOCC/U,Asset Management & Custody Activities,
Seaport Global Acquisition II Corp,5081460365,SGIIU,Asset Management & Custody Activities,
Hennessy Capital Investment Corp VI,5080029865,HCVIU,Asset Management & Custody Activities,
Tristar Acquisition I Corp,5080052315,TRIS/U,Asset Management & Custody Activities,
Music Acquisition Corp,5079690815,TMAC/U,Asset Management & Custody Activities,
Rite Zone Chemcon India Ltd,5083408895,RITEZONE,Chemicals,
Atlantic Coastal Acquisition Corp II,5081496065,ACABU,Asset Management & Custody Activities,
Skydeck Acquisition Corp,5080036045,SKYAU,Asset Management & Custody Activities,
Healthcare Services Acquisition Corp,5077897725,HCARU,Asset Management & Custody Activities,
Mountain Crest Acquisition Corp V,5081387265,MCAGU,Asset Management & Custody Activities,
Lufax Holding Ltd,5051769155,LU,Consumer Finance,
Panoro Energy ASA,5000626675,PEN,Oil & Gas - Exploration & Production,
Karnataka Bank Ltd,4295872615,KBL,Commercial Banks,
Orient Semiconductor Electronics Ltd,4295891415,2329,Semiconductors,
Gakken Holdings Co Ltd,4295878095,9470,Media & Entertainment,
Central Proteina Prima Tbk PT,4295874795,CPRO,Processed Foods,
City Service SE,5046649875,CTS,Professional & Commercial Services,
Pepper Money Ltd,4297646455,PPM,Mortgage Finance,
Turbomecanica SA,4296393125,TBM,Aerospace & Defence,
Sunkwan Properties Group Ltd,5073644995,6900,Real Estate,
Mitsubishi Logisnext Co Ltd,4295877865,7105,Industrial Machinery & Goods,
LH Shopping Centers Leasehold Real Estate Investment Trust,5044008455,LHSC,Real Estate,
Bright Future Technology Holdings Ltd,5068663895,1351,Advertising & Marketing,
Frasers Property (Thailand) PCL,4295893345,FPT,Real Estate,
Asiabest Group International Inc,4295886115,ABG,Metals & Mining,
Australian Silica Quartz Group Ltd,4295858645,ASQ,Metals & Mining,
Xiangyu Medical Co Ltd,5046048705,688626,Medical Equipment & Supplies,
AgeX Therapeutics Inc,5055459435,AGE,Biotechnology & Pharmaceuticals,
Gongwin Biopharm Holdings Co Ltd,5053382915,6617,Biotechnology & Pharmaceuticals,
Axelum Resources Corp,5063187105,AXLM,Processed Foods,
WISR Ltd,4295857005,WZR,Commercial Banks,
Inspirisys Solutions Ltd,4295873415,INSSL,Software & IT Services,
Vincerx Pharma Inc,5073341405,VINC,Biotechnology & Pharmaceuticals,
Sayaji Hotels Ltd,4295873115,SHOT,Hotels & Lodging,
Liaoning Shidai Wanheng Co Ltd,4295864595,600241,Multiline and Specialty Retailers & Distributors,
KCR Residential REIT PLC,5045915775,KCR,Real Estate,
Com7 PCL,5045847525,COM7,Multiline and Specialty Retailers & Distributors,
Marine & General Bhd,4295884085,ABSMARIN,Professional & Commercial Services,
MaltaPost plc,4296832785,MTP,Air Freight & Logistics,
Forus SA,4295863525,FORUS,Multiline and Specialty Retailers & Distributors,
Fiberhome Telecommunication Technologies Co Ltd,4295864525,600498,Hardware,
Refineria La Pampilla SAA,4295885985,RELAPAC1,Oil & Gas - Refining & Marketing,
Foster Electric Co Ltd,4295878165,6794,Hardware,
Weebit Nano Ltd,5001197845,WBT,Metals & Mining,
Chuou International Group Co Ltd,5043316235,7170,Professional & Commercial Services,
ECS Botanics Holdings Ltd,4295858215,ECS,Biotechnology & Pharmaceuticals,
Koa Shoji Holdings Co Ltd,5053482195,9273,Health Care Distributors,
Avrasya Gayrimenkul Yatirim Ortakligi AS,4296442885,AVGYO,Real Estate,
Anglo Australian Resources NL,4295857525,AAR,Metals & Mining,
Beijing Bohui Science & Technology Co Ltd,5040275585,688004,Internet Media & Services,
Clever Group Corp,5035251425,ADG,Advertising & Marketing,
Vardhman Holdings Ltd,4295872205,VARH,Apparel, Accessories & Footwear,
NanJing Research Institute of Surveying Mapping & Geotechnical Investigation Co Ltd,5066609085,300826,Software & IT Services,
Anhui Yuanchen Environmental Protection Science & Technology Co Ltd,5073965155,688659,Chemicals,
Sociedad de Inversiones Campos Chilenos SA,4295863345,CAMPOS,Agricultural Products,
Suzhou GYZ Electronic Technology Co Ltd,5074742655,688260,Hardware,
Tokushu Tokai Paper Co Ltd,4295878665,3708,Pulp & Paper Products,
Apar Industries Ltd,4295873395,APR,Chemicals,
Portland JSX Ltd,5052144445,PJX,Asset Management & Custody Activities,
Nextool Technology Co Ltd,5058633495,688419,Industrial Machinery & Goods,
Perma Plasindo Tbk PT,5081460675,BINO,Household & Personal Products,
Ceylon Investment PLC,4295941065,CINV,Asset Management & Custody Activities,
Arvee Laboratories (India) Ltd,5059998175,ARVEE,Chemicals,
ROK Resources Inc,5068561895,ROK,Oil & Gas - Exploration & Production,
BGI Group AD,5000045345,BOH,Real Estate,
Seraphine Group PLC,5080528365,BUMP,Apparel, Accessories & Footwear,
Jiangsu Smartwin Electronics Technology Co Ltd,5057827055,301106,Hardware,
Guangdong Dongpeng Holdings Co Ltd,5040943045,003012,Building Products & Furnishings,
Bioray Biotech Co Ltd,5074841955,7561,Biotechnology & Pharmaceuticals,
Fresh Vine Wine Inc,5081501455,VINE,Alcoholic Beverages,
Tokaido REIT Inc,5080168205,2989,Asset Management & Custody Activities,
LBG Media PLC,5081491485,LBG,Media & Entertainment,
Global Security Experts Inc,5035973145,4417,Software & IT Services,
Western Securities Co Ltd,5000844975,002673,Investment Banking & Brokerage,
Kurniamitra Duta Sentosa Tbk PT,5076689175,KMDS,Food Retailers & Distributors,
Achieve Life Sciences Inc,4295907955,ACHV,Biotechnology & Pharmaceuticals,
Matsuda Sangyo Co Ltd,4295878765,7456,Iron & Steel Producers,
Bahvest Resources Bhd,4295883655,BORN,Meat, Poultry & Dairy,
SNU Precision Co Ltd,4295881465,080000,Semiconductors,
Lpi Capital Bhd,4295883365,LPI,Insurance,
Empresa Siderurgica del Peru SAA,4295886075,SIDERC1,Iron & Steel Producers,
Gyldendal ASA,4295885295,GYL,Multiline and Specialty Retailers & Distributors,
Gas Plus SpA,4295875865,GSP,Gas Utilities & Distributors,
Publity AG,4296884685,PBY,Real Estate,
Cornerstone Technologies Holdings Ltd,5057827145,8391,Professional & Commercial Services,
Yinbang Clad Material Co Ltd,5000549455,300337,Metals & Mining,
Golden MV Holdings Inc,5050707775,HVN,Professional & Commercial Services,
Everyday Network Co Ltd,5036196025,300295,Software & IT Services,
FHT Holdings Corp,4295878815,3777,Software & IT Services,
Capital Appreciation Ltd,5046720585,CTA,Software & IT Services,
Philippine Infradev Holdings Inc,4295886105,IRC,Real Estate,
Shenzhen Zhilai Sci and Tech Co Ltd,5056390175,300771,Hardware,
Mars Group Holdings Corp,4295877267,6419,Industrial Machinery & Goods,
Shanghai Shunho New Materials Technology Co Ltd,5000740707,002565,Containers & Packaging,
Oxbridge Re Holdings Ltd,5040243057,OXBR,Insurance,
Guangdong Meiyan Jixiang Hydropower Co Ltd,4295864197,600868,Household & Personal Products,
